date,solar_forecastAT,windonshore_forecastAT,solar_forecastBE,windoffshore_forecastBE,windonshore_forecastBE,solar_forecastGER,windoffshore_forecastGER,windonshore_forecastGER,solar_forecastNL,windoffshore_forecastNL,windonshore_forecastNL
2019-05-31 09:00:00,384,658.0,852,450.0,179.0,12364.0,2555.25,6997.0,702.25,489.0,908.25
2019-05-31 10:00:00,482,636.0,1206,440.0,174.0,15844.5,2547.75,7166.0,907.5,495.75,978.0
2019-05-31 11:00:00,551,656.0,1480,416.0,180.0,18018.5,2522.75,7441.5,1058.5,500.5,1076.5
2019-05-31 12:00:00,624,700.0,1648,410.0,190.0,18857.5,2438.0,7758.5,1105.75,497.75,1142.75
2019-05-31 13:00:00,651,716.0,1732,430.0,203.0,18936.5,2343.75,7933.5,1087.0,521.25,1090.0
2019-05-31 14:00:00,633,691.0,1735,494.0,215.0,18171.25,2261.5,7835.0,1003.25,506.75,980.5
2019-05-31 15:00:00,578,651.0,1647,579.0,219.0,16407.0,2126.0,7436.5,847.75,466.0,883.75
2019-05-31 16:00:00,469,599.0,1461,663.0,210.0,13871.75,1969.5,6749.25,669.5,427.25,767.0
2019-05-31 17:00:00,355,539.0,1167,745.0,191.0,10531.5,1836.25,5870.75,489.0,376.0,624.25
2019-05-31 18:00:00,254,504.0,775,804.0,168.0,6581.5,1723.5,4876.75,312.25,360.0,486.25
2019-05-31 19:00:00,152,557.0,383,836.0,148.0,3081.5,1636.0,3980.75,159.0,353.75,399.5
2019-05-31 20:00:00,64,709.0,145,806.0,129.0,829.25,1650.25,3309.25,53.75,357.5,368.75
2019-05-31 21:00:00,12,849.0,23,705.0,113.0,29.5,1784.5,2959.75,7.5,327.5,364.0
2019-05-31 22:00:00,0,937.0,0,595.0,101.0,0.0,1944.0,2798.0,0.0,325.5,384.25
2019-05-31 23:00:00,0,980.0,0,529.0,93.0,0.0,2153.25,2690.75,0.0,341.25,420.75
2019-06-01 00:00:00,0,1109.0,0,687.0,113.0,0.0,2792.5,2072.25,0.0,324.25,453.75
2019-06-01 01:00:00,0,1182.0,0,602.0,138.0,0.0,2966.5,2265.0,0.0,448.0,728.75
2019-06-01 02:00:00,0,1223.0,0,510.0,160.0,0.0,3198.75,2822.25,0.0,436.75,718.75
2019-06-01 03:00:00,0,1236.0,0,420.0,175.0,0.0,3423.5,3442.5,0.0,411.5,725.0
2019-06-01 04:00:00,0,1204.0,0,335.0,181.0,0.75,3665.25,4238.75,3.0,335.5,682.75
2019-06-01 05:00:00,38,1130.0,6,253.0,177.0,263.5,3914.25,4944.5,79.25,270.5,565.75
2019-06-01 06:00:00,100,1030.0,97,178.0,161.0,1870.0,4038.0,5134.75,283.0,238.0,472.0
2019-06-01 07:00:00,188,870.0,292,122.0,137.0,5817.5,4037.0,4533.5,599.0,212.25,399.25
2019-06-01 08:00:00,302,724.0,739,88.0,107.0,11558.75,3776.25,4102.5,1088.5,188.5,368.0
2019-06-01 09:00:00,467,683.0,1300,69.0,84.0,17439.0,3331.75,5049.25,1611.25,156.5,340.0
2019-06-01 10:00:00,575,702.0,1805,52.0,75.0,22002.25,2884.5,6104.5,2067.5,135.75,314.5
2019-06-01 11:00:00,640,733.0,2188,36.0,75.0,24917.25,2501.75,6624.25,2360.0,113.5,285.5
2019-06-01 12:00:00,701,728.0,2426,28.0,81.0,26236.0,2157.5,6528.0,2469.25,93.25,253.5
2019-06-01 13:00:00,724,689.0,2517,22.0,91.0,26344.25,1870.75,6162.75,2431.5,78.5,215.5
2019-06-01 14:00:00,694,656.0,2466,17.0,101.0,25145.25,1691.0,5616.25,2268.5,67.5,188.75
2019-06-01 15:00:00,624,628.0,2279,15.0,105.0,22764.75,1574.75,4963.5,1988.5,52.75,167.25
2019-06-01 16:00:00,498,604.0,1948,16.0,104.0,19313.25,1414.0,4370.0,1599.0,36.5,133.5
2019-06-01 17:00:00,375,582.0,1483,17.0,99.0,14378.0,1223.25,3656.25,1138.25,30.5,96.5
2019-06-01 18:00:00,268,590.0,924,19.0,96.0,8497.0,1080.75,2852.25,682.0,34.5,75.5
2019-06-01 19:00:00,154,677.0,401,21.0,97.0,3574.5,973.25,2102.0,322.5,36.25,57.0
2019-06-01 20:00:00,66,806.0,137,25.0,108.0,958.75,850.5,1585.75,102.5,53.5,62.25
2019-06-01 21:00:00,14,886.0,26,36.0,132.0,42.75,765.0,1575.0,13.25,89.25,120.0
2019-06-01 22:00:00,0,880.0,0,67.0,170.0,0.0,685.75,1644.25,0.0,114.75,237.5
2019-06-01 23:00:00,0,804.0,0,123.0,210.0,0.0,626.75,1730.0,0.0,131.75,384.0
2019-06-02 00:00:00,0,603.0,0,114.0,230.0,0.0,599.25,1752.25,0.0,185.75,513.25
2019-06-02 01:00:00,0,560.0,0,249.0,281.0,0.0,614.75,1955.25,0.0,307.0,740.5
2019-06-02 02:00:00,0,488.0,0,447.0,333.0,0.0,703.25,2424.75,0.0,428.75,765.0
2019-06-02 03:00:00,0,413.0,0,635.0,384.0,0.0,866.75,3028.5,0.0,478.25,811.0
2019-06-02 04:00:00,0,353.0,0,755.0,437.0,1.0,1079.75,3837.0,3.25,496.0,840.5
2019-06-02 05:00:00,43,294.0,7,804.0,480.0,278.5,1348.5,4373.0,80.0,484.25,786.75
2019-06-02 06:00:00,114,236.0,97,841.0,496.0,1975.0,1640.0,4413.5,283.25,456.5,627.75
2019-06-02 07:00:00,213,172.0,289,868.0,471.0,6464.5,1931.75,3694.0,599.5,429.25,451.5
2019-06-02 08:00:00,346,117.0,752,880.0,402.0,12831.0,2151.0,2662.0,1091.5,399.25,438.75
2019-06-02 09:00:00,548,84.0,1322,838.0,346.0,19154.5,2264.0,2312.0,1614.75,385.75,482.0
2019-06-02 10:00:00,678,68.0,1835,743.0,351.0,24237.0,2313.5,2576.0,2069.0,413.75,598.75
2019-06-02 11:00:00,747,60.0,2231,626.0,415.0,27708.25,2257.5,3150.0,2355.75,479.75,845.75
2019-06-02 12:00:00,806,55.0,2478,514.0,514.0,29465.25,2133.75,3935.25,2470.5,552.5,1136.25
2019-06-02 13:00:00,824,53.0,2562,470.0,613.0,29616.5,2007.0,4733.75,2463.25,629.25,1400.5
2019-06-02 14:00:00,794,59.0,2493,559.0,679.0,28185.25,1861.0,5427.5,2333.5,643.25,1460.5
2019-06-02 15:00:00,716,70.0,2279,792.0,703.0,25290.75,1733.75,5911.0,2069.0,648.25,1450.5
2019-06-02 16:00:00,574,85.0,1918,1053.0,685.0,21034.5,1666.25,6240.25,1670.75,652.25,1352.0
2019-06-02 17:00:00,433,95.0,1430,1200.0,611.0,15342.0,1694.25,6246.25,1183.75,652.75,1190.0
2019-06-02 18:00:00,310,106.0,888,1253.0,504.0,8847.5,1852.5,5933.25,714.0,667.5,1106.25
2019-06-02 19:00:00,180,118.0,406,1248.0,420.0,3624.25,2084.5,5732.75,345.0,670.75,1077.75
2019-06-02 20:00:00,76,134.0,151,1157.0,365.0,962.25,2455.25,6851.0,111.0,652.0,971.75
2019-06-02 21:00:00,16,162.0,26,994.0,331.0,41.25,2953.75,10171.25,12.75,666.25,927.0
2019-06-02 22:00:00,0,168.0,0,900.0,307.0,0.0,3442.0,13564.0,0.0,602.25,827.75
2019-06-02 23:00:00,0,130.0,0,865.0,272.0,0.0,3805.25,15026.25,0.0,587.0,758.25
2019-06-03 00:00:00,0,88.0,0,880.0,169.0,0.0,4180.25,15435.25,0.0,564.75,737.75
2019-06-03 01:00:00,0,68.0,0,882.0,151.0,0.0,4272.0,15027.75,0.0,524.0,708.5
2019-06-03 02:00:00,0,53.0,0,839.0,148.0,0.0,4106.0,14138.5,0.0,503.5,664.75
2019-06-03 03:00:00,0,49.0,0,713.0,140.0,0.0,3830.0,12737.5,0.0,471.5,630.25
2019-06-03 04:00:00,0,47.0,0,542.0,133.0,1.5,3648.5,11597.0,3.0,435.25,627.75
2019-06-03 05:00:00,44,40.0,4,432.0,127.0,269.25,3563.0,10442.75,48.0,383.75,556.75
2019-06-03 06:00:00,115,33.0,67,349.0,122.0,1855.75,3463.5,8498.75,170.0,310.5,462.0
2019-06-03 07:00:00,212,26.0,198,299.0,121.0,6043.5,3251.75,5878.5,381.75,271.5,402.25
2019-06-03 08:00:00,342,20.0,352,278.0,126.0,11819.75,2865.75,4130.0,679.5,281.25,363.5
2019-06-03 09:00:00,540,18.0,492,276.0,139.0,17479.75,2411.0,3940.0,950.75,285.5,344.5
2019-06-03 10:00:00,674,22.0,615,284.0,151.0,21936.25,1952.5,4099.0,1208.25,286.75,357.5
2019-06-03 11:00:00,753,31.0,706,295.0,156.0,24754.5,1602.25,4441.25,1418.0,282.25,418.75
2019-06-03 12:00:00,827,42.0,777,329.0,168.0,25848.0,1438.5,5098.25,1529.75,280.5,506.0
2019-06-03 13:00:00,865,52.0,883,386.0,186.0,25153.0,1311.5,5797.0,1361.0,270.75,559.0
2019-06-03 14:00:00,836,63.0,987,458.0,206.0,22964.0,1148.25,6103.75,989.0,258.5,545.75
2019-06-03 15:00:00,755,77.0,1028,566.0,229.0,19683.0,1028.0,5957.0,884.0,245.75,522.5
2019-06-03 16:00:00,603,87.0,1014,703.0,248.0,15337.5,980.0,5924.0,679.75,223.5,465.5
2019-06-03 17:00:00,456,94.0,917,842.0,240.0,10258.0,910.75,5758.0,429.25,233.25,323.5
2019-06-03 18:00:00,330,99.0,697,945.0,204.0,5625.75,889.25,5226.0,294.25,253.5,229.5
2019-06-03 19:00:00,192,103.0,380,943.0,159.0,2394.5,907.5,4915.75,203.5,279.5,189.75
2019-06-03 20:00:00,80,104.0,152,844.0,121.0,644.5,902.25,4667.25,124.25,284.5,196.5
2019-06-03 21:00:00,17,108.0,25,713.0,98.0,26.0,850.75,4169.75,13.25,273.0,224.0
2019-06-03 22:00:00,0,107.0,0,566.0,92.0,0.0,839.0,3833.75,25.5,276.75,261.5
2019-06-03 23:00:00,0,102.0,0,447.0,94.0,0.0,808.0,3399.5,0.0,273.0,269.0
2019-06-04 00:00:00,0,95.0,0,338.0,79.0,0.0,774.25,2855.75,0.0,268.0,282.5
2019-06-04 01:00:00,0,82.0,0,278.0,82.0,0.0,730.25,2368.0,0.0,156.25,212.0
2019-06-04 02:00:00,0,64.0,0,221.0,84.0,0.0,743.25,2124.0,0.0,130.25,205.75
2019-06-04 03:00:00,0,62.0,0,161.0,86.0,0.0,824.75,1968.25,0.0,110.25,194.25
2019-06-04 04:00:00,0,66.0,0,106.0,88.0,1.25,948.75,1939.25,3.5,92.75,180.5
2019-06-04 05:00:00,47,64.0,7,60.0,90.0,264.0,1073.25,1903.25,67.25,77.0,150.75
2019-06-04 06:00:00,121,55.0,110,37.0,92.0,1879.25,1139.0,1807.75,237.0,73.5,100.0
2019-06-04 07:00:00,222,42.0,314,27.0,90.0,5676.75,1169.0,1539.75,511.0,67.75,79.25
2019-06-04 08:00:00,355,29.0,669,32.0,87.0,10985.25,1125.75,1264.5,946.75,69.5,105.75
2019-06-04 09:00:00,556,22.0,1042,58.0,93.0,16608.75,1006.25,1163.5,1398.0,72.0,116.5
2019-06-04 10:00:00,694,20.0,1341,105.0,110.0,21407.0,868.0,1279.5,1652.0,74.75,123.5
2019-06-04 11:00:00,774,16.0,1522,161.0,135.0,24625.75,746.0,1436.5,1640.25,81.25,138.5
2019-06-04 12:00:00,849,16.0,1530,236.0,166.0,26191.25,664.25,1624.75,1555.0,97.5,183.25
2019-06-04 13:00:00,876,21.0,1398,289.0,207.0,26355.75,624.0,1826.0,1426.5,116.5,207.25
2019-06-04 14:00:00,839,29.0,1225,273.0,250.0,25142.5,638.0,2069.0,1140.25,146.75,197.5
2019-06-04 15:00:00,756,40.0,1015,274.0,280.0,22622.75,773.75,2428.25,816.5,177.0,208.75
2019-06-04 16:00:00,600,54.0,880,281.0,292.0,18793.0,1071.5,2961.75,579.0,153.75,197.0
2019-06-04 17:00:00,445,70.0,730,247.0,288.0,13748.0,1540.75,3806.0,426.0,139.75,213.0
2019-06-04 18:00:00,321,85.0,562,210.0,288.0,8106.5,2112.0,5142.25,326.5,157.0,327.75
2019-06-04 19:00:00,188,120.0,336,162.0,306.0,3453.25,2768.5,6932.0,206.0,216.0,458.5
2019-06-04 20:00:00,80,154.0,145,150.0,321.0,961.75,3321.5,9325.75,79.0,283.25,551.5
2019-06-04 21:00:00,17,166.0,20,194.0,327.0,47.25,3650.25,13066.25,12.0,282.5,642.5
2019-06-04 22:00:00,0,186.0,0,240.0,338.0,0.0,3928.5,16233.25,0.0,248.25,628.25
2019-06-04 23:00:00,0,200.0,0,247.0,325.0,0.0,4014.5,17112.25,0.0,237.75,597.75
2019-06-05 00:00:00,0,162.0,0,489.0,334.0,0.0,4467.0,17673.75,0.0,184.5,626.75
2019-06-05 01:00:00,0,139.0,0,441.0,293.0,0.0,4456.75,16530.5,0.0,563.5,982.5
2019-06-05 02:00:00,0,126.0,0,403.0,292.0,0.0,4402.25,14904.75,0.0,574.25,906.75
2019-06-05 03:00:00,0,105.0,0,424.0,291.0,0.0,4275.5,13031.0,0.0,520.25,803.0
2019-06-05 04:00:00,0,82.0,0,435.0,276.0,2.0,4179.5,11529.0,3.5,422.25,617.0
2019-06-05 05:00:00,47,76.0,3,460.0,268.0,297.75,3901.0,9986.0,50.0,314.0,455.0
2019-06-05 06:00:00,123,73.0,48,540.0,260.0,1983.0,3385.25,7616.0,146.0,229.25,383.75
2019-06-05 07:00:00,226,57.0,150,630.0,237.0,6336.75,2766.5,4529.0,236.25,208.75,299.75
2019-06-05 08:00:00,363,42.0,258,613.0,191.0,12339.25,2224.0,2619.5,335.5,207.0,237.0
2019-06-05 09:00:00,570,42.0,361,524.0,137.0,18154.25,1718.0,2258.75,396.5,203.25,245.0
2019-06-05 10:00:00,710,52.0,501,428.0,97.0,22862.75,1257.25,2523.5,429.0,186.5,288.25
2019-06-05 11:00:00,790,66.0,639,322.0,74.0,26063.75,943.0,2869.0,517.5,163.0,261.25
2019-06-05 12:00:00,863,81.0,737,245.0,65.0,27629.75,776.25,3001.5,643.0,146.75,198.75
2019-06-05 13:00:00,880,94.0,794,181.0,67.0,27723.0,672.25,3097.0,683.75,121.25,138.25
2019-06-05 14:00:00,822,117.0,821,130.0,77.0,26382.25,629.5,3195.75,603.75,96.5,106.0
2019-06-05 15:00:00,726,158.0,824,99.0,89.0,23709.0,677.5,3200.75,493.5,76.0,102.0
2019-06-05 16:00:00,565,210.0,766,87.0,105.0,19637.25,789.0,3493.75,418.25,67.0,122.75
2019-06-05 17:00:00,405,254.0,636,101.0,138.0,14214.5,963.25,4215.5,366.0,72.0,163.5
2019-06-05 18:00:00,278,318.0,453,130.0,193.0,8231.75,1214.5,5336.0,281.5,95.75,243.75
2019-06-05 19:00:00,163,454.0,263,153.0,258.0,3454.25,1560.25,6810.5,162.5,113.25,358.75
2019-06-05 20:00:00,70,570.0,113,175.0,309.0,1004.25,1966.25,8738.0,61.5,143.0,493.25
2019-06-05 21:00:00,14,608.0,16,214.0,337.0,54.75,2360.75,11099.5,10.0,189.5,679.5
2019-06-05 22:00:00,0,638.0,0,229.0,355.0,0.0,2727.75,13198.75,0.0,258.75,885.25
2019-06-05 23:00:00,0,689.0,0,245.0,381.0,0.0,3123.5,14152.5,0.0,405.0,991.25
2019-06-06 00:00:00,0,781.0,0,486.0,439.0,0.0,3957.25,16352.5,0.0,562.0,1135.0
2019-06-06 01:00:00,0,820.0,0,506.0,474.0,0.0,4353.5,15705.25,0.0,698.5,1185.75
2019-06-06 02:00:00,0,888.0,0,574.0,545.0,0.0,4467.25,15117.75,0.0,690.0,926.5
2019-06-06 03:00:00,0,941.0,0,689.0,617.0,0.0,4267.5,15066.25,0.0,645.25,927.5
2019-06-06 04:00:00,0,982.0,0,756.0,636.0,2.0,3887.0,15885.25,3.5,658.0,1032.0
2019-06-06 05:00:00,40,1016.0,7,752.0,599.0,277.5,3281.25,16013.75,29.5,696.25,943.25
2019-06-06 06:00:00,99,1025.0,102,790.0,553.0,1791.5,2713.75,14424.5,110.0,734.5,1203.0
2019-06-06 07:00:00,181,1026.0,295,822.0,522.0,4947.25,2448.75,12809.5,305.75,740.5,1407.5
2019-06-06 08:00:00,288,979.0,678,796.0,497.0,8545.75,2455.0,12517.5,674.0,761.5,1628.5
2019-06-06 09:00:00,442,832.0,1200,758.0,460.0,11701.0,2841.5,13274.25,1163.0,763.5,1725.5
2019-06-06 10:00:00,540,656.0,1668,730.0,413.0,14358.25,3504.0,14398.0,1663.75,720.5,1717.0
2019-06-06 11:00:00,596,502.0,2016,713.0,369.0,16118.5,4106.5,14929.0,2043.25,654.25,1598.25
2019-06-06 12:00:00,660,393.0,2101,697.0,328.0,16868.5,4604.5,15334.0,2228.25,605.5,1482.75
2019-06-06 13:00:00,695,335.0,1985,665.0,287.0,16783.75,4779.0,15537.5,2241.5,546.0,1307.5
2019-06-06 14:00:00,679,299.0,1744,603.0,245.0,15903.75,4739.5,15454.5,2101.75,475.75,1116.25
2019-06-06 15:00:00,614,278.0,1525,519.0,203.0,14183.0,4529.5,15505.0,1861.0,377.0,969.25
2019-06-06 16:00:00,488,268.0,1403,429.0,161.0,11581.75,4183.25,15050.75,1575.0,304.75,805.5
2019-06-06 17:00:00,362,256.0,1152,323.0,122.0,8558.25,3696.5,13944.5,1195.75,223.0,555.75
2019-06-06 18:00:00,258,232.0,785,204.0,93.0,5431.25,3187.25,12142.25,758.25,139.5,322.75
2019-06-06 19:00:00,149,225.0,412,106.0,78.0,2732.0,2578.75,10094.0,386.75,99.0,161.0
2019-06-06 20:00:00,64,245.0,171,51.0,80.0,823.75,2103.5,7817.25,136.0,88.0,72.5
2019-06-06 21:00:00,14,265.0,30,34.0,102.0,46.75,1867.75,6032.25,18.5,85.25,59.25
2019-06-06 22:00:00,0,278.0,0,57.0,144.0,0.0,1728.25,4711.5,0.0,95.5,71.25
2019-06-06 23:00:00,0,299.0,0,115.0,203.0,0.0,1567.5,3933.75,0.0,118.0,110.0
2019-06-07 00:00:00,0,410.0,0,260.0,271.0,0.0,950.25,3197.5,0.0,150.5,212.5
2019-06-07 01:00:00,0,554.0,0,311.0,331.0,0.0,937.25,3042.0,0.0,131.5,309.25
2019-06-07 02:00:00,0,712.0,0,367.0,397.0,0.0,824.75,3214.5,0.0,154.5,418.5
2019-06-07 03:00:00,0,804.0,0,457.0,471.0,0.0,710.0,3386.0,0.0,211.0,552.5
2019-06-07 04:00:00,0,800.0,0,568.0,544.0,1.75,643.25,3846.75,4.0,293.0,680.75
2019-06-07 05:00:00,40,732.0,9,663.0,601.0,308.75,567.5,4330.5,82.25,350.0,657.25
2019-06-07 06:00:00,104,616.0,113,763.0,631.0,2035.5,510.0,4428.25,288.5,377.75,599.25
2019-06-07 07:00:00,196,467.0,314,877.0,641.0,6333.25,499.75,4052.25,598.5,413.0,609.0
2019-06-07 08:00:00,312,320.0,701,1003.0,666.0,12368.0,543.25,3798.25,1060.5,461.25,820.5
2019-06-07 09:00:00,480,198.0,1158,1132.0,720.0,18376.25,580.5,4559.5,1530.0,542.5,1122.0
2019-06-07 10:00:00,596,120.0,1553,1224.0,772.0,23284.25,601.0,5713.0,1901.5,645.0,1464.5
2019-06-07 11:00:00,666,96.0,1837,1244.0,815.0,26761.0,724.0,6630.0,2149.5,710.0,1691.25
2019-06-07 12:00:00,734,118.0,1940,1177.0,873.0,28733.5,1047.0,7454.5,2274.0,748.25,1818.75
2019-06-07 13:00:00,796,189.0,1724,1045.0,948.0,29179.25,1499.0,8306.25,2197.5,744.5,1811.0
2019-06-07 14:00:00,810,285.0,1428,892.0,1010.0,27938.25,1967.25,9181.0,1957.5,691.0,1673.5
2019-06-07 15:00:00,760,380.0,1103,875.0,1062.0,25010.0,2345.75,10057.25,1507.5,632.75,1503.75
2019-06-07 16:00:00,622,468.0,831,975.0,1093.0,20479.75,2627.25,10854.75,969.75,615.0,1387.75
2019-06-07 17:00:00,476,546.0,657,1113.0,1085.0,14574.75,2972.25,11685.0,621.0,637.5,1337.0
2019-06-07 18:00:00,355,611.0,490,1207.0,1091.0,8187.25,3378.25,12456.75,378.5,596.25,1267.5
2019-06-07 19:00:00,214,695.0,305,1247.0,1157.0,3269.5,3791.25,13386.25,160.75,600.0,1336.25
2019-06-07 20:00:00,92,823.0,135,1341.0,1265.0,947.75,4124.5,14877.5,48.0,667.75,1379.25
2019-06-07 21:00:00,20,955.0,22,1417.0,1368.0,66.75,4225.25,17271.5,10.25,717.5,1456.75
2019-06-07 22:00:00,0,1007.0,0,1483.0,1455.0,0.0,4276.25,18872.75,0.0,743.5,1566.5
2019-06-07 23:00:00,0,950.0,0,1505.0,1524.0,0.0,4263.0,19543.25,0.0,767.25,1790.5
2019-06-08 00:00:00,0,830.0,0,1466.0,1609.0,0.0,3970.25,20747.75,0.0,785.75,2054.75
2019-06-08 01:00:00,0,676.0,0,1479.0,1636.0,0.0,4104.75,21091.25,0.0,819.5,2542.75
2019-06-08 02:00:00,0,524.0,0,1482.0,1634.0,0.0,4300.0,21329.25,0.0,828.5,2709.0
2019-06-08 03:00:00,0,398.0,0,1482.0,1616.0,0.0,4603.5,21370.0,0.0,832.0,2813.75
2019-06-08 04:00:00,0,362.0,0,1485.0,1593.0,1.25,4789.75,22123.75,5.0,833.0,2846.0
2019-06-08 05:00:00,42,568.0,6,1485.0,1568.0,235.5,4863.0,23120.5,43.75,832.75,2871.5
2019-06-08 06:00:00,108,1105.0,88,1483.0,1545.0,1549.25,4766.25,24466.0,144.0,835.25,2884.75
2019-06-08 07:00:00,196,1776.0,259,1476.0,1533.0,4209.5,4672.75,25674.25,305.0,835.5,2897.0
2019-06-08 08:00:00,312,2204.0,501,1464.0,1541.0,7980.25,4593.75,26789.25,504.0,833.25,2921.5
2019-06-08 09:00:00,484,2318.0,744,1467.0,1554.0,12255.5,4502.75,27455.75,674.0,830.0,2922.25
2019-06-08 10:00:00,604,2286.0,976,1484.0,1555.0,16546.25,4451.0,28111.5,753.0,826.0,2926.5
2019-06-08 11:00:00,682,2152.0,1243,1497.0,1542.0,20151.0,4369.0,28233.25,778.5,824.0,2915.0
2019-06-08 12:00:00,758,1949.0,1500,1500.0,1512.0,22441.75,4470.5,28396.5,969.0,823.5,2886.5
2019-06-08 13:00:00,779,1734.0,1613,1500.0,1466.0,23470.25,4404.25,28394.75,1363.5,822.0,2846.0
2019-06-08 14:00:00,734,1546.0,1660,1500.0,1411.0,23519.75,4370.25,28163.5,1800.0,821.75,2828.25
2019-06-08 15:00:00,648,1404.0,1633,1500.0,1358.0,21995.5,4368.25,27565.0,2073.75,821.75,2843.0
